Line_Number,Dominant_Topic_Number,Sentences,Keywords_In_Dominant_Topic
1230,6,"A new sport that could be made is combining main sports into one sport. (at least the ones that are big here in the U.S.) We could have a sport that involved the volleyball, softball, baseball, soccer, basketball, and football concepts and rules. Luckily some of the sports intertwine with each other already such as basketball and soccer or softball and baseball. The sport would be played on a football field and have a soccer goal post and basketball net on each end zone. We would also have a volleyball net in the middle of the field where the game is started (just like basketball and soccer.) We would start off playing volleyball except instead of serving it and trying to get to 21 points, we would serve it once (a coin toss would determine who got to serve for the first half) and whoever got the point would then be able to attack the goal and basketball hoop. In order to get a point, we would have to shoot the ball with our hands and make it into the hoop and then with our feet BEFORE THE BALL IS DROPPED ON THE GROUND and kick the ball in the net. If a point is made you would then try for the extra point by kicking a field goal. Of course we could use other sports concepts and combine them into this sport to make it more difficult and/or more fun.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2106,6,"maybe instead of race cars how about different sports? meaning one obstacle you would do on roller blades, on another you would ride a bike. The obstacles could be based on the equipment. Bikes can have a hilly terrain and skate boards have high slopes. etc.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2201,6,"In this sport everyone is riding around on scooters and there is 2 goals, one on each side. You are allowed to use your hands as well to throw the balls into a small basketball hoop sized net.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
797,6,Similar to ultimate Frisbee but instead you use a hackysack.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2196,6,this is ice skating and basketball combined. instead of running they will be skating to make a goal same perspective of regular basketball but instead of tennis shoes they wear ice skates.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2189,6,"This new sport will consist of two teams with up to twenty players in each. The setting of this sport will be held at a soccer field with three goal boxes, two being on the ends of the field and one in the middle. There will be two goal keepers, which means that the third goal box will be unprotected. Each team will be responsible for keeping that goal box safe, respectively. For example, if a team member from team one scores a goal in the third goal box they will get the points. The other part of this game is that not only will it consist of twenty players in each team, but there will be up to three soccer balls in the filed. The purpose of this new sport is to see how team players engage to work together to achieve their goal. I would love to call this sport, 2-3-20.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1274,6,"Maybe something similar to ice skating + flag football. Have about 8 members on each team with a sash around their waist. Their ""field"" will be an ice skating rink with about 3 ""goals""/hoops at either end of the rink at different heights. Maybe a really tall one at about 13 ft high, another at 10 ft and another at 8ft. The goal to get a ball (I'm imagining something like a dodge ball) and throw it through one of hoops. The hoops will have different amounts of points, such as 3 for the highest one, 2 for the medium, and 1 for the shortest. There is no goalie, just a defense and offense position. If a player's sash is torn off, the player must throw the ball straight in the air for a free for all take, and the play has to put his sash back on right after to continue in the game. No tackling, or wrestling to prevent injuries, and a violation will result in their team member having to ""freeze"" and stay in the same spot for for about 5 seconds.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2184,6,"Three balls would make the sport more rapid but would also make it extremely difficult to spectate. Alternatively, three teams, each with less than the normal amount of players in the game and each having their own goal could work as an idea.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
805,6,Preferably on grass or turf (tackling hurts!),"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1270,6,a scaring contest,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
